"text,created_at,favorite_count"
"I see Marco Rubio just landed another billionaire to give big money to his Superpac which are total scams. Marco must address him as ""SIR""!,10-31-2015 12:23:15,3881"
"I am leaving for Norfolk Virginia - the great battleship U.S.S. Wisconsin - for a big rally and really big crowd. See you soon!,10-31-2015 12:28:51,2820"
"I told you so-@politico just lost it's top person. Poor results and no money to pay him. If they were legit they would be doing far better!,10-31-2015 13:48:06,1986"
"Lifting off right now for U.S.S. Wisconsin in Norfolk. See ya',10-31-2015 14:10:51,1999"
"The @WSJ Wall Street Journal loves to write badly about me. They better be careful or I will unleash big time on them. Look forward to it!,10-31-2015 14:18:46,3128"
".@ColinCowherd said such nice things about me during the debate that I thought I'd do his show @TheHerd on Monday (2:30pm EST).,10-31-2015 19:09:34,2659"
"Just left Virginia where I unveiled my healthcare and other plans for our great Veterans! They will be very happy! https://t.co/rhdiCocPyv,10-31-2015 19:11:53,2882"
"Support Coach Kennedy and his right together with his young players to pray on the football field. Liberty Institute just suspended him!,10-31-2015 19:17:45,4785"
"#MakeAmericaGreatAgain https://t.co/UWyANGV8IR,10-31-2015 19:24:09,3528"
"Thank you James Freeman of the @WSJ for the very nice words. All polls said I won the debate except NBC (3rd). Explain to Daniel Henninger!,10-31-2015 22:24:19,1306"
"No complaints but how many people would be watching these really dumb but record setting debates if I wasn't in them? Interesting question!,10-31-2015 22:31:29,2909"
"Few people know that  @FortuneMagazine is still in business. Tell your writer  Alisa Soloman that I left The Apprentice to run for president,10-31-2015 23:13:46,1811"
".@thehill  John Oliver had his people call to ask me to be on his very boring and low rated show. I said ""NO THANKS"" Waste of time &amp; energy!,10-31-2015 23:21:44,2656"
"Gov. John Kasich has really failed on the campaign trail. I thought he would have been far more talented. He is just wasting time &amp; money!,11-01-2015 02:31:01,2949"
"Further proof that Gang of Eight member Marco Rubio is weak on illegal immigration is Paul Singer's Mr. Amnesty endorsement.Rubs can't win,11-01-2015 12:29:58,2874"
"Anybody that believes in strong borders and stopping illegal immigration cannot vote for Marco Rubio  READ THIS: https://t.co/Tj85IsBPG8"",11-01-2015 12:40:44,3095"
"Jeb's new slogan - ""Jeb can fix it"". I never thought of Jeb as a crook! Stupid message the word ""fix"" is not a good one to use in politics!,11-01-2015 13:48:26,3746"
"I told you in speeches months ago that Jeb and Marco do not like each other. Marco is too ambitious and very disloyal to Jeb as his mentor!,11-01-2015 13:52:09,2805"
"Marco Rubio will not win. Weak on illegal immigration strong on amnesty and has the appearance to killers of the world as a ""lightweight"".,11-01-2015 13:58:31,3788"
"If Jeb Bush were more competent he could not have lost the skirmish with Marco in the debate. BAD facts for Marco if properly delivered!,11-01-2015 14:03:53,2907"
"Join me Tuesday Nov. 3rd at 12 PM in #TrumpTower in NYC. I'll be signing copies of my book CRIPPLED AMERICA. Don't miss it!,11-01-2015 18:38:00,2503"
"While in politics it is often smart to send out false messages one thing is clear:  That Hillary does not want to run against TRUMP.,11-02-2015 00:00:40,5378"
"Thank you @JoeTrippi for the nice and true words on #Media Buzz with terrific Howie Kurtz. Leading New Hampshire 30 to 12. @FoxNews,11-02-2015 01:54:57,1636"
"Now that Iran ripped us off by making one of the best deals of any kind in history they have just moved to block any imports from the U.S.,11-02-2015 02:17:37,3319"
"Sirius National News at 7:30 A.M. Steve Bannon. @BreitbartNews,11-02-2015 11:42:56,1145"
".@Morning_Joe: Marco only won the debate in the minds of desperate people. I won every on-line poll even crazy @CNBC. Marco good looking?,11-02-2015 12:24:05,1755"
"Thank you Carl Higbie (former Navy Seal) for you support of my plan to straighten out the Veterans Administration-a mess!Great job @kilmeade,11-02-2015 13:31:58,2867"
"Meet me at @TrumpTowerNY and get your copy of my new book CRIPPLED AMERICA signed on 11/3 at 12pm! https://t.co/9M0C0vc2fv,11-02-2015 16:07:01,3016"
".@CharlesMBlow  Why donêt you use new polls instead of the single ancient national poll that was a tiny bit negative. Dishonest reporting!,11-02-2015 18:21:51,2335"
".@megynkelly used this poll (nobody else did) when I was downãwonder if sheêll use it now that Iêm up? https://t.co/wEhqux6Ss8,11-02-2015 18:31:09,2804"
"My interview with @jheil &amp; @MarkHalperin at @WollmanRink airing at 5PM on @bpolitics. https://t.co/qErQu7CeEH,11-02-2015 21:42:01,1624"
"Join me tomorrow Nov. 3rd at 12pm in #TrumpTowerNY. Iêll be signing copies of my new book CRIPPLED AMERICA.  Donêt miss it!,11-02-2015 22:12:04,1973"
"I will be interviewed on @GMA at 7:00 A.M. and @foxandfriends at 7:50. Talking about my new book out today Crippled America.,11-03-2015 11:06:27,1908"
"Join me today Nov 3rd in #TrumpTowerNYC at noon. I'll be signing copies of my new book CRIPPLED AMERICA. Don't miss it!,11-03-2015 13:52:30,1796"
".@CharlesGKoch is looking for a new puppet after Governor Walker and Jeb Bush cratered. He now likes Rubio--next fail.,11-03-2015 14:49:14,2188"
"Marco Rubio would keep Barack Obamaês executive order on amnesty intact. See article. Cannot be President.      https://t.co/JW5f8OouyA,11-03-2015 15:47:01,2913"
"I will be on @SeanHannity tonight at 10pmE talking about my new book #CrippledAmerica and much more! #MakeAmericaGreatAgain #Trump2016,11-03-2015 21:54:54,2747"
"#MakeAmericaGreatAgain #Trump2016 https://t.co/f9ujgy3NSk,11-04-2015 06:26:38,3519"
"Isn't it terrible that @megynkelly used a poll not used before (I.B.D.) when I was down but refuses to use it now when I am up?,11-04-2015 13:28:10,5242"
"Just landed in New Hampshire - a very exciting morning planned!,11-04-2015 14:58:00,3265"
"Wow! @FoxNews poll just came out. #1 with 26%! Almost as importantly I am the strongest on economic issues by far! #Trump2016,11-04-2015 23:18:58,4371"
"I will unveil my first campaign ads on @Morning_Joe at 6:30am tomorrow. Enjoy! #MakeAmericaGreatAgain,11-04-2015 23:24:03,2726"
"Also tune in to the @TodayShow at 7:00am. I will be on to discuss the campaign my new ads and #CrippledAmerica.,11-04-2015 23:24:55,2273"
"Jeb Bush just said about Marco Rubio ""he's my friend!"" Pure political speak. Why can't he be truthful and say ""disloyal guy no friend!"",11-05-2015 09:00:46,2613"
".@seanhannity should have corrected Jeb Bush when he said that I ""ran for president twice."" Never ran merely considered running!,11-05-2015 09:17:13,2277"
"Rubio lied about my meeting w/ Hispanic activists. I didnêt change my opinion but treated them w/ respect. Shame! https://t.co/O9Kgfi5xcH,11-05-2015 23:30:32,3316"
"The Carson story is either a total fabrication or if true even worse-trying to hit mother over the head with a hammer or stabbing friend!,11-06-2015 02:32:14,3177"
"A great honor to easily finish FIRST in the @FoxNews poll tabulation even though some of my best polls were not used in determining winner!,11-06-2015 09:28:18,2484"
"Florida Ethics Commission Advocate comes down hard on Rubio. So do two people who worked with him. Said he used the wrong credit card! Sure.,11-06-2015 11:58:25,1796"
"Such bad reporting: A puff piece on Ben Carson in the @nytimes states that Carson ""is trying to solidify his lead."" But I am #1 easily! Sad,11-06-2015 12:16:29,2562"
"With Ben Carson wanting to hit his mother on head with a hammer stab a friend and Pyramids built for grain storage - don't people get it?,11-06-2015 14:08:17,3366"
"Carson now admits his friend named ""Bob"" who he tried to stab (Bob was saved by his belt buckle!) no longer exists as Bob. Wrong name!,11-06-2015 14:08:41,2137"
"I think it would be a good ideaãand fairãto include @GovChristie &amp; @MikeHuckabeeGOP in the debate. Both solid &amp; good guys. @FoxBusiness,11-06-2015 14:48:35,3654"
".@AJDelgado13 Thank you so much for the nice words and support--really enjoy listening to your ideas and thoughts.,11-06-2015 15:06:20,1240"
"Getting ready for @nbcsnl commercial. https://t.co/asHECYFBRv,11-06-2015 17:24:48,4326"
"Happy Birthday to the great @BillyGraham. He's done so many wonderful things not the least of which is his fantastic family. I love Billy!,11-06-2015 19:33:30,3357"
"So sad that Obama rejected Keystone Pipeline. Thousands of jobs good for the environment no downside!,11-06-2015 19:47:32,5277"
"Will be on @oreillyfactor tonight. Signing a copy of Crippled America for Bill! https://t.co/AgYUvlCU1u,11-06-2015 20:00:13,2909"
"@BillKristol has become a sad case. His magazine is failing badly probably doesn't have long to go and his predictions are always wrong!,11-06-2015 23:54:36,899"
"Would be nice if @jmartNYT learned how to read the polls before writing his next story. Probably done on purpose but not good reporting!,11-07-2015 00:07:28,2055"
"One of the dumbest political pundits on television is Chris Stirewalt of @FoxNews. Wrong facts - check Fox debate rankings Trump #1. Dope!,11-07-2015 05:20:25,3274"
".@RobertGBeckel Please thank your brother for his nice words on television. Seems like a great guy and character! @CNN,11-07-2015 17:29:11,1224"
"Saturday Night Live has some incredible things in store tonight. The great thing about playing myself is that it will be authentic! Enjoy,11-07-2015 17:34:50,3035"
"They are saying that tickets to tonight's Saturday Night Live are the hardest to get in the history of this great show! Off to a good start!,11-07-2015 17:47:55,3318"
"I am at the Saturday Night Live Studio - electricity all over the place. We will be doing a ""tweeting"" skit so stay tuned!,11-08-2015 00:17:09,8661"
"Amazing evening at Saturday Night Live!,11-08-2015 12:15:18,2625"
"Will be on @foxandfriends at 8:00 A.M.,11-08-2015 12:16:42,1313"
".@nbcsnl - So much fun last night!,11-08-2015 13:19:08,2614"
".@CNN  Will be interviewed by Jake Tapper at 9:00 A.M. Enjoy.,11-08-2015 13:40:35,1629"
"I will be interviewed by  @GStephanopoulos on @ABC   at 10:00 A.M.,11-08-2015 14:17:18,1675"
"At 10:30 I will be interviewed on both @meetthepress by @chucktodd and @CBSNews Face The Nation by John Dickerson. This after long evening!,11-08-2015 14:24:17,2212"
"Television ratings for @nbcsnl Saturday Night Live just came out and they were great - the best since 2011. Very few protesters!,11-08-2015 15:57:36,6077"
".@EricShawnonFox Highest rated Saturday Night Live in four years. 47% higher than their opening night with Hillary &amp; Miley Cyrus. Nice words,11-08-2015 22:17:36,2729"
"Thank you to all of those who gave me such wonderful reviews for my performance on @nbcsnl Saturday Night Live. Best ratings in 4 years!,11-09-2015 00:47:41,6034"
".@Betsy_McCaughey Thanks so much. Really appreciate your comments.  I will help the veterans like no one else.   https://t.co/2iK0mWpuJx,11-09-2015 18:04:08,2166"
".@CNN  should listen. Ana Navarro has no talent no TV persona and works for Bushãa total conflict of interest.  https://t.co/mynTMrdTE9,11-09-2015 20:03:30,1774"
"Thanks Piers. Greatly appreciated. @piersmorgan  https://t.co/2mIMzNRMOc,11-09-2015 20:43:36,2312"
"Great job on @Greta @DonaldJTrumpJr. Nobody could have done it better!,11-10-2015 00:27:15,2380"
"A great evening in Springfield Illinois. Thank you for all of the support! #Trump2016 https://t.co/mqOfuI08PX,11-10-2015 03:21:35,3394"
"Marco Rubio is a total lightweight who I wouldnêt hire to run one of my smaller companies - a highly overrated politician!,11-10-2015 03:35:35,4246"
"Marco Rubio couldn't even respond properly to President Obama's State of the Union Speech without pouring sweat &amp; chugging water. He choked!,11-10-2015 03:37:37,2650"
"Marco Rubio is totally weak on illegal immigration &amp; in favor of easy amnesty. A lightweight choker - bad for #USA!,11-10-2015 03:39:14,3063"
"Thank you to @NYPost's Robert Rorke for the really nice review of #SNL. So many enjoyed it - very gratifying! https://t.co/TT29WgelUT,11-10-2015 04:03:39,2114"
"#MakeAmericaGreatAgain #Trump2016 https://t.co/arJERjlYCO,11-10-2015 04:42:27,3125"
"I will be interviewed by @GStephanopoulos on @GMA at 7:00 A.M. There is much to talk about!,11-10-2015 11:51:15,1713"
"Go out and buy CRIPPLED AMERICA: How to Make America Great Again. Doing really well. Great Thanksgiving or Christmas present!,11-10-2015 16:54:23,3200"
"Thank you New Jersey! #Trump2016 https://t.co/YUIBEP7JcZ,11-10-2015 17:42:27,3109"
"Thank you South Carolina! #Trump2016 https://t.co/DDK89IcmxX,11-10-2015 18:01:25,2938"
"People Magazine: ""Donald Trump Was Right: He Gave SNL Its Best Ratings in Nearly 4 Years--Plus What You Didn't See"" https://t.co/Bh7K8l0bIO,11-10-2015 18:32:40,3119"
"I will be on @Morning_Joe live from New Hampshire tomorrow at 7am. #Trump2016 #MakeAmericaGreatAgain,11-11-2015 06:57:08,2063"
"Will be on @Morning_Joe live from New Hampshire - 7:00 A.M. Talking about the debate and more!,11-11-2015 10:46:49,2003"
"Loved doing the debate...won Drudge and all on-line polls! Amazing evening moderators did an outstanding job.,11-11-2015 10:50:13,4368"
"Thank you @Morning_Joe &amp; @morningmika -- a great show! #Trump2016 #MakeAmericaGreatAgain https://t.co/teauhiQd3i,11-11-2015 15:48:52,2739"
"Happy Veterans Day. To those who have served thank you for your special work.,11-11-2015 16:34:53,6042"
"Just returned home from the great state of New Hampshire. Have made so many friends there--special place!,11-11-2015 16:36:36,3690"
"I never said that China was in the bad TPP trade deal but that China would come in the back door at a later date. @CNN @FoxBusiness,11-11-2015 22:59:49,3241"
".@gerardtbaker Gerardãwonderful job last night as moderator of the debate. I told many –really smart and elegant.”,11-11-2015 23:02:31,2103"
"I will be on @marklevinshow at 8PM tonight. Tune in!,11-11-2015 23:03:41,1849"
"Will be interviewed by @oreillyfactor tonight at 8 PM.,11-11-2015 23:12:07,2146"
"All seven on-line polls including Drudge and Time with thousands of respondents said I won the debate. @krauthammer said I was ""so so."",11-12-2015 11:16:31,2425"
"I will be interviewed on @MariaBartiromo @FoxBusiness at 7:30,11-12-2015 11:24:16,1435"
"Today's @WSJ Editorial is WRONG again. I know that China is not in the new T.P.P. trade deal but would come in latter through a back door.,11-12-2015 11:36:40,2315"
".@WSJ Editorial Board should review my debate statement re China and T.P.P. and apologize. China not part but will get their way in later.,11-12-2015 11:41:07,2274"
"The @WSJ Editorial Board is so wrong so often. They got info from an incorrect story in another pub. Why not watch and listen to debate.,11-12-2015 11:45:47,2047"
"When and how are the dummies at the @WSJ going to apologize to me for their totally incorrect Editorial on me. I want ""smart"" trade deals.,11-12-2015 11:51:38,2679"
"Why wouldn't the @WSJ call for comment or clarification before writing an editorial which is so totally wrong. No wonder it is doing poorly!,11-12-2015 12:23:14,2529"
