"text,created_at,favorite_count"
"Why doesn't @CNN use the #CNN Iowa poll? @andersoncooper @andydean2014,12-15-2015 01:16:53,3315"
"@oreillyfactor horrible defense of me against highly overrated @krauthammer. I will bring more people into the party &amp; easily beat Hillary!,12-15-2015 01:51:46,2127"
"What an evening in Las Vegas Nevada! THANK YOU for your continued support. #Trump2016 https://t.co/uUwRk7RuGK https://t.co/J0qJaIg35u,12-15-2015 05:06:49,5212"
"Thank you for your support! #MakeAmericaGreatAgain #Trump2016https://t.co/yohiKUsL3V,12-15-2015 13:58:12,3165"
"Wow I just had two very good Iowa polls and a phenomenal just out National Poll from @ABC @washingtonpost - 38%.  MAKE AMERICA GREAT AGAIN!,12-15-2015 14:29:02,3861"
"Isn't it amazing that @CNN paid a fortune for an Iowa Poll which shows me in first place over Cruz by 13% 33% to 20% - then doesn't use it,12-15-2015 14:47:56,5201"
"Why isn't anyone using the @CNN Iowa Poll with me having a big lead. They only want to use the one negative poll (2nd place).Dishonest press,12-15-2015 14:54:17,4786"
".@megynkelly the most overrated anchor at @FoxNews worked hard to explain away the new Monmouth poll 41 to 14 or 27 pt lead. She said 15!,12-15-2015 15:30:25,3257"
".@megynkelly is very bad at math. She was totally unable to figure out the difference between me and Cruz in the new Monmouth Poll 41to14.,12-15-2015 15:34:25,3925"
"I wonder if @megynkelly and her flunkies have written their scripts yet about my debate performance tonight. No matter how well I do - bad!,12-15-2015 15:40:47,4338"
"I am in Trump International Hotel Las Vegas getting ready and waiting for the debate tonight. Look forward -   hope I get treated fairly!,12-15-2015 15:47:29,6357"
"Between Iraq war monger @krauthammer dummy @KarlRove deadpan @GeorgezWill highly overrated @megynkelly among others @FoxNews not fair!,12-15-2015 17:12:39,3368"
"I won every debate so far according to all debate polls including @DRUDGE_REPORT @TIME @Slate and more. Too bad dopey @megynkelly lies!,12-15-2015 17:23:03,4210"
". #JoeTheismann was great as a political analyst on @FoxNews. He knows far more than football. Thanks for the nice words Joe!,12-15-2015 17:38:52,3237"
"#TheRemembranceProjecthttps://t.co/zMW0mkkFEg https://t.co/XHIweo9LWG,12-15-2015 18:34:04,3181"
".@ConradMBlack what an honor to read your piece. As one of the truly great intellects &amp; my friend I won't forget! https://t.co/3FGB0NyfaO,12-15-2015 21:30:13,3052"
"New PPP poll just released in Iowa- up 6 points from last poll. Leading w/ 28%! Don't worry - media won't report it! https://t.co/yjWiLBGUpm,12-15-2015 21:43:24,4766"
"Highly respected PUBLIC POLICY POLLING (PPP) just announced that I am number one in IOWA. Thank you!,12-15-2015 23:12:52,4852"
"Departing for #GOPDebate. Let's #MakeAmericaGreatAgain! https://t.co/nMNilyuL2F https://t.co/Bwyu1U3rHU,12-16-2015 01:21:17,5481"
"#GOPDebate #Trump2016https://t.co/czHzN0QkQN,12-16-2015 02:05:49,3134"
"We're not talking about religion; we're talking about security. #GOPDebatehttps://t.co/OhI1qXEOzC,12-16-2015 02:12:32,7586"
"Thank you @FrankLuntz - for saying I was a winner tonight. It is my great honor. #Trump2016,12-16-2015 04:21:22,8869"
"Thank you so many people have given me credit for winning the debate last night. All polls agree. It was fun and interesting!,12-16-2015 13:29:47,8767"
"Thank you @davidaxelrod for your nice words this morning on @CNN. It was a good night!,12-16-2015 13:40:25,2970"
".@MarkHalperin works so hard but just doesn't have a natural instinct for politics. Others do and those are the people you want to follow!,12-16-2015 13:46:22,2326"
"Bill O'Reilly calls Trump and  campaign brilliant. In first place by 27 points.,12-16-2015 13:49:35,5779"
"Will be interviewed on the @oreillyfactor tonight at 8:00 P.M. Will be talking about the debate and more!,12-16-2015 14:53:20,3452"
"Thank you for the nice words @ktmcfarland. The debate was interesting and fun. Keep up the great work!,12-16-2015 14:58:14,2811"
"Jeb Bush had a tough night at the debate. Now he'll probably take some of his special interest money he is their puppet and buy ad's.,12-16-2015 15:20:57,7323"
"Hillary Clinton is weak and ineffective - no strength no stamina.,12-16-2015 15:29:30,12686"
"Clear winner of the #GOPDebate. Thank you for your support! #MakeAmericaGreatAgain #Trump2016 https://t.co/dl6IuSHwtK,12-16-2015 19:20:48,8124"
"Will be on @jimmykimmel tonight at 11:35pmE on @ABC. #Kimmel #Trump2016 #MakeAmericaGreatAgain,12-17-2015 00:43:57,3483"
"I will be doing @oreillyfactor tonight at 8:00pmE from Mesa Arizona - will be talking about the #GOPDebate &amp; more. https://t.co/Z3fVfHCKIo,12-17-2015 00:57:20,4917"
".@GlennBeck got fired like a dog by #Fox. The Blaze is failing and he wanted to have me on his show. I said no - because he is irrelevant.,12-17-2015 04:09:39,7341"
"Will be on @jimmykimmel in 20 minutes on @ABC. #Kimmel #Trump2016 #MakeAmericaGreatAgain,12-17-2015 04:12:37,3624"
"Thank you! #MakeAmericaGreatAgain https://t.co/xkki2M6ht1,12-17-2015 08:37:12,9788"
"#MakeAmericaGreatAgain #Trump2016 https://t.co/uJu4zrzXL8,12-17-2015 09:11:19,6669"
"#MakeAmericaGreatAgain I will be in Cedar RapidsIA this Saturday. Get your tickets-https://t.co/QcqOsG3jqo,12-17-2015 18:05:34,3428"
"There is no question who will handle the threat of terrorism best as #POTUS. #Trump2016 https://t.co/frS7alctbB https://t.co/0P4qSnAltb,12-18-2015 01:17:53,6521"
"#ISIS is making $400M/year on oil. I have been saying it for years. We need to bomb the oil! https://t.co/vObIAhilWs https://t.co/teKBaKdXzK,12-18-2015 04:09:33,9833"
"New Reuters poll - thank you!#MakeAmericaGreatAgain #Trump2016 https://t.co/zOe0gDe0AJ,12-18-2015 05:09:16,4361"
"As I have been saying. Only the beginning: ""ISIS Suspects Arrested in Turkey 150 European Passports Seized."" https://t.co/55NWoy7OHG,12-18-2015 16:45:10,5325"
".@MelindaDC  Don’t misrepresent in order to make a point. I was always tough on ISIS--as you’ll find out after I get elected.,12-18-2015 18:02:12,4151"
"I have an idea for @JebBush whose campaign is a disaster. Try using your last name &amp; don’t be ashamed of it!,12-18-2015 18:25:35,7036"
"Weak &amp; ineffective @JebBush is doing ads where he shows his statement in the debate but not my response. False advertising!,12-18-2015 19:50:19,5092"
"#MakeAmericaGreatAgain #Trump2016https://t.co/PUGaxGCASM https://t.co/1O67oFDofU,12-18-2015 20:24:37,3574"
".@JebBush has embarrassed himself &amp; his family with his incompetent campaign for President. He should remain true to himself.,12-18-2015 20:43:44,5720"
"The last thing our country needs is another BUSH! Dumb as a rock!,12-18-2015 20:59:05,12511"
"Thank you for all of your support! Most importantly - we need to get everyone out to VOTE! #VoteTrump2016 https://t.co/ezCsk3cWaJ,12-18-2015 23:14:08,9012"
"Another new post-debate poll. THANK YOU! #VoteTrump2016 #MakeAmericaGreatAgain https://t.co/Pa9PCuPbyr,12-19-2015 00:15:22,5056"
"See Sanders backed Hillary on E-mails at the debate hurting himself and then she threw him under the bus (but failed). Disloyal person!,12-19-2015 15:56:51,10549"
"President Obama spends so much time speaking of the so-called Carbon footprint and yet he flies all the way to Hawaii on a massive old 747.,12-19-2015 19:25:05,14433"
"Thank you Cedar Rapids Iowa!#MakeAmericaGreatAgain https://t.co/0llSs8U77Q https://t.co/dlpd0EkR45,12-19-2015 22:28:10,4188"
"Thank you America! @FoxNews post-debate poll with +/- from previous poll. #VoteTrump2016 #MakeAmericaGreatAgain https://t.co/KorKlSr01P,12-19-2015 23:23:32,6526"
"#MakeAmericaGreatAgain #Trump2016 https://t.co/7FkgBAqF4A,12-19-2015 23:46:38,7311"
".@GStephanopoulos stupidly believes that Hillary wants to run against me because she said so. She says that so people believe it - opposite!,12-20-2015 03:44:41,4276"
"Hillary Clinton lied when she said that ""ISIS is using video of Donald Trump as a recruiting tool."" This was fact checked by @FoxNews: FALSE,12-20-2015 09:05:41,9582"
"We need a #POTUS with great strength &amp; stamina. Hillary does not have that.#Trump2016 https://t.co/n2C6bAdYNa https://t.co/cUy3VaDAGo,12-20-2015 21:21:55,5742"
".@JebBush was terrible on Face The Nation today. Being at 2% and falling seems to have totally affected his confidence. A basket case!,12-20-2015 23:13:09,5550"
"Hillary Clinton spokesperson admitted that their was no ISIS video of me. Therefore Hillary LIED at the debate last night. SAD!,12-20-2015 23:37:15,11941"
"It was really strange when Hillary was missing from the podium last night. Not very presidential!,12-20-2015 23:44:10,7956"
"My friend @AriEmanuel of @IMG bought the Miss Universe pageants from me and they are on tonight on #Fox! Tune in!,12-21-2015 00:45:26,2950"
".@MissUniverse final 3 on now. Great people great new owner @IMG. WATCH.,12-21-2015 02:49:09,2487"
"Great poll out of Illinois! Thank you!#MakeAmericaGreatAgain #Trump2016 https://t.co/Fd48umfyCw,12-21-2015 04:17:30,4875"
".@JebBush today said he didn't want to be the front-runner he would rather be where he is now 2%. That is the talk of a loser can't win!,12-21-2015 04:42:21,8076"
"Very sad what happened last night at the Miss Universe Pageant. I sold it 6 months ago for a record price. This would never have happened!,12-21-2015 11:41:30,9440"
"Hillary said at debate ISIS is ""going to people showing videos in order to recruit more radical jihadistst."" She made up story-want apology!,12-21-2015 11:47:58,4820"
"I demand an apology from Hillary Clinton for the disgusting story she made up about me for purposes of the debate. There never was a video.,12-21-2015 11:51:04,9646"
"Hillary said with respect to ISIS ""we are finally where we need to be."" Do we want 4  more years of incompetent leadership?  MAGA!,12-21-2015 12:34:40,7128"
"Just out: TRUMP GOP DEBATE - 18000000. CLINTON DEMOCRAT DEBATE - 6700000. And they were on major network vs. cable!,12-21-2015 12:52:56,6847"
"Getting ready to go to the great State of Michigan. Big crowd tonight. Make America Great Again!,12-21-2015 15:20:43,6998"
"Phyllis Schlafly: Trump is 'last hope for America' https://t.co/jCxqfVCGB6 https://t.co/sk713ir5NQ,12-21-2015 16:56:21,5608"
"It's the Democrats' total weakness &amp; incompetence that gave rise to ISIS --  not a tape of Donald Trump that was an admitted Hillary lie!,12-21-2015 17:38:03,6977"
"A suicide bomber has just killed U.S. troops in Afghanistan. When will our leaders get tough and smart. We are being led to slaughter!,12-21-2015 18:08:46,9214"
"Thanks @AndreaTantaros for all of your kind words and thoughts. Big progress is being made. Keep up the great work!,12-21-2015 18:14:38,3836"
"Do you think that Hillary Clinton will apologize to me for the lie she told about ""the video"" of me being used by ISIS. There is no video.,12-21-2015 18:51:21,8461"
"Getting ready to leave for Michigan - will be an amazing evening! See you there.,12-21-2015 20:08:37,5104"
"@HerschelWalker thanks for your support- it is very much appreciated!,12-21-2015 22:21:47,1973"
"THANK YOU Grand Rapids Michigan! Time to end political correctness &amp; secure our homeland! https://t.co/cyRCfwxJg3 https://t.co/PPrriLTFgA,12-22-2015 02:27:59,7802"
"Thank you - New Hampshire!#MakeAmericaGreatAgain #Trump2016https://t.co/VlGF418r2x https://t.co/zZleg3vnJN,12-22-2015 14:57:32,4083"
"Thank you - Michigan!#MakeAmericaGreatAgain #Trump2016 https://t.co/5GilNQKyzJ,12-22-2015 17:07:13,3284"
"THANK YOU America! #MakeAmericaGreatAgain #Trump2016 https://t.co/x0QaqjjMj0,12-22-2015 19:06:04,3705"
"Video from Michigan last night. After asking for months the media panned their cameras! https://t.co/jXwS0y08L7 https://t.co/ikjkpmOAeu,12-22-2015 19:32:02,4379"
"Weak and low energy @JebBush whose campaign is a disaster is now doing ads against me where he tries to look like a tough guy.,12-22-2015 21:19:16,4093"
".@JebBush just took millions of $'s in special interest money to look like a tough guy. Will never work!,12-22-2015 21:20:33,3246"
"Will @JebBush in his phony advertising campaign show himself asking me to apologize to his wife in the debate?,12-22-2015 21:22:50,2698"
"Why doesn't @JebBush in his ads show my answer to his statement in the debate?,12-22-2015 21:23:57,3014"
".@JebBush's opening and closing in the debate were said by all to be terrible--fumbled around incoherent.,12-22-2015 21:25:08,2791"
"Women defy media narrative love Trump at packed Michigan rally.VIDEO: https://t.co/yreUny7shA https://t.co/dE9odwIRQi,12-22-2015 22:13:13,8990"
"Watching @CNN and consider @secupp to be one of the least talented people on television. Boring and biased!,12-22-2015 22:39:11,3286"
"Jeb's big ad buy against me paid for by lobbyists shows my face but doesn't have me answering Jeb's statements. He is really pathetic!,12-22-2015 22:50:23,5471"
"Once again #MSM is dishonest. ""Schlonged"" is not vulgar. When I said Hillary got ""schlonged"" that meant beaten badly.,12-23-2015 00:47:59,7452"
"NPR's @NealConan said ""schlonged"" to WaPo re: 1984 Mondale/Ferraro campaign: ""That ticket went on to get schlonged at the polls."" #Hypocrisy,12-23-2015 00:48:24,3714"
"For those on TV defending my use of the word ""schlonged"" bc #MSM is giving it false meaning-tell them it means beaten badly. Dishonest #MSM,12-23-2015 00:52:12,5613"
"Wow new Reuters Poll just out. Big lead if you want to MAKE AMERICA GREAT AGAIN!  TRUMP 37  CRUZ 11 This is at the top of Drudge!,12-23-2015 02:59:33,5482"
"#MakeAmericaGreatAgain #Trump2016 https://t.co/TUDwrg6RsD,12-23-2015 03:10:19,4679"
"When I said that Hillary Clinton got schlonged by Obama it meant got beaten badly. The media knows this. Often used word in politics!,12-23-2015 03:37:51,17704"
"It is a shame that the biased media is able to so incorrectly define a word for the public when they know that the definition is wrong. Sad!,12-23-2015 05:48:08,6379"
"We need a PRESIDENT with strength stamina heart and incredible deal making skill if our country is ever going to be able to prosper again!,12-23-2015 06:02:10,11129"
"Big news just out - NEW @CNN POLL  TRUMP  39 and leads in every major category. Likeability way up. CRUZ 18  CARSON 10  RUBIO 10,12-23-2015 12:02:24,4890"
"Thank you America! Together- we will #MakeAmericaGreatAgain! https://t.co/MWMFn4asWH,12-23-2015 12:42:25,6139"
"#MakeAmericaGreatAgain #Trump2016 https://t.co/e9dEs4HuwQ,12-23-2015 12:43:45,6204"
"The Hillary Clinton staged event yesterday was pathetic. Be careful Hillary as you play the war on women or women being degraded card.,12-23-2015 14:20:57,7787"
"The silent majority- is silent no more! Remember the importance of VOTING!#MakeAmericaGreatAgain #Trump2016 https://t.co/wBdSg5ab25,12-23-2015 14:40:52,6696"
"The @washingtonpost which is the lobbyist (power) for not imposing taxes on #Amazon today did a nasty cartoon attacking @tedcruz kids. Bad,12-23-2015 14:55:24,5748"
".@FoxNews treats me so badly. Using old Quinnipiac Poll where I have a much smaller lead than the just out @CNN Poll. All negative!,12-23-2015 15:49:01,4417"
"Why does @FoxNews give @KarlRove so much airtime. He (and other Fox pundits) is so biased. Still thinks Romney won. Unfair coverage of Trump,12-23-2015 15:55:23,5139"
